3
3
3.33
3.33
4
4
4
4
4
4.33
4.33
4.33
4.67
4.67
4.67
4.67
4.67
4.67
4.67
4.67
4.67
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
